"","component","player1","player2","prob1wins","prob2wins"
"103","full_dataset","s9","s15",0.871461105099974,0.128538894900026
"104","full_dataset","s14","s15",0.824484917898955,0.175515082101045
"105","full_dataset","s13","s15",0.731443899018051,0.268556100981949
"106","full_dataset","s6","s16",0.986042810275213,0.0139571897247868
"107","full_dataset","s1","s16",0.985862071003512,0.0141379289964876
"108","full_dataset","s11","s16",0.98039956695955,0.0196004330404501
"109","full_dataset","s7","s16",0.980068090664585,0.0199319093354149
"110","full_dataset","s3","s16",0.977010199340478,0.0229898006595217
"111","full_dataset","s10","s16",0.968582264912046,0.0314177350879535
"112","full_dataset","s2","s16",0.963285529119345,0.0367144708806552
"113","full_dataset","s5","s16",0.962373067234364,0.0376269327656364
"114","full_dataset","s4","s16",0.949165944358456,0.0508340556415442
"115","full_dataset","s12","s16",0.940066564074436,0.0599334359255637
"116","full_dataset","s8","s16",0.928227142959329,0.0717728570406712
"117","full_dataset","s9","s16",0.923037903183156,0.0769620968168435
"118","full_dataset","s14","s16",0.892587830065146,0.107412169934854
"119","full_dataset","s13","s16",0.828122381772436,0.171877618227564
"120","full_dataset","s15","s16",0.638859518384194,0.361140481615806
